reboot    system boot                   Tue May 12 11:11 
reboot    system down                   Tue May 12 11:10 
reboot    system boot                   Mon May 11 14:36 
reboot    system down                   Mon May 11 14:35 
reboot    system boot                   Tue Apr 28 21:40 
reboot    system down                   Tue Apr 28 21:18 
reboot    system boot                   Tue Apr 21 17:04 
reboot    system down                   Tue Apr 21 17:02 
reboot    system boot                   Tue Apr 21 12:15 
reboot    system down                   Tue Apr 21 12:11 
reboot    system boot                   Mon Apr 20 19:24 
reboot    system down                   Mon Apr 20 19:22 
reboot    system boot                   Wed Apr  8 15:11 
reboot    system down                   Wed Apr  8 15:03 
reboot    system boot                   Wed Apr  8 12:21 
reboot    system down                   Wed Apr  8 12:18 
reboot    system boot                   Wed Apr  1 08:47 
reboot    system down                   Wed Apr  1 08:46 
reboot    system boot                   Wed Mar 18 11:43 
reboot    system down                   Wed Mar 18 11:20 
reboot    system boot                   Tue Mar 10 15:43 
reboot    system down                   Tue Mar 10 15:43 
reboot    system boot                   Tue Mar 10 15:37 
reboot    system down                   Tue Mar 10 15:36 
reboot    system boot                   Tue Mar 10 15:29 
reboot    system down                   Tue Mar 10 15:28 
reboot    system boot                   Tue Mar 10 14:19 
reboot    system down                   Tue Mar 10 14:19 
reboot    system boot                   Tue Mar 10 13:43 
reboot    system down                   Tue Mar 10 13:40 
reboot    system boot                   Wed Feb 18 11:04 
reboot    system down                   Wed Feb 18 10:44 
reboot    system boot                   Tue Feb 10 12:27 
reboot    system down                   Tue Feb 10 12:18 
reboot    system boot                   Tue Feb  3 08:24 
reboot    system down                   Tue Feb  3 08:20 
reboot    system boot                   Wed Jan 14 08:30 
reboot    system down                   Wed Jan 14 08:30 
reboot    system boot                   Tue Jan 13 18:45 
reboot    system down                   Tue Jan 13 18:11 
reboot    system boot                   Tue Jan 13 16:55 
reboot    system down                   Tue Jan 13 16:55 
reboot    system boot                   Mon Dec 22 16:54 
reboot    system down                   Mon Dec 22 16:02 
reboot    system boot                   Fri Dec 19 14:33 
reboot    system down                   Fri Dec 19 14:32 
reboot    system boot                   Thu Dec 18 14:43 
reboot    system down                   Thu Dec 18 14:40 
reboot    system boot                   Wed Dec 10 10:14 
reboot    system down                   Wed Dec 10 10:14 
reboot    system boot                   Tue Nov 25 19:25 
reboot    system down                   Tue Nov 25 19:22 
reboot    system boot                   Thu Nov 13 16:33 
reboot    system down                   Thu Nov 13 16:30 
reboot    system boot                   Tue Nov  4 08:31 
reboot    system down                   Tue Nov  4 08:30 
reboot    system boot                   Mon Oct 20 12:01 
reboot    system down                   Mon Oct 20 11:58 
reboot    system boot                   Wed Oct  8 08:26 
reboot    system down                   Wed Oct  8 08:26 
reboot    system boot                   Wed Oct  1 08:33 
reboot    system down                   Wed Oct  1 08:33 
reboot    system boot                   Thu Sep 25 12:26 
reboot    system down                   Thu Sep 25 12:23 
reboot    system boot                   Wed Sep 24 08:23 
reboot    system down                   Wed Sep 24 08:22 
reboot    system boot                   Thu Sep 18 13:36 
reboot    system down                   Thu Sep 18 13:36 
reboot    system boot                   Thu Sep 18 11:37 
reboot    system down                   Thu Sep 18 11:33 
reboot    system boot                   Thu Sep 18 10:33 
reboot    system down                   Thu Sep 18 10:33 
reboot    system boot                   Thu Sep 18 10:20 
reboot    system down                   Thu Sep 18 10:12 
reboot    system boot                   Thu Sep 18 10:12 
reboot    system down                   Thu Sep 18 10:12 
reboot    system boot                   Thu Sep 18 09:51 
reboot    system down                   Thu Sep 18 09:48 
reboot    system boot                   Thu Sep 18 09:33 
reboot    system down                   Thu Sep 18 09:32 
reboot    system boot                   Tue Sep 16 14:37 
reboot    system down                   Tue Sep 16 14:37 
reboot    system boot                   Tue Sep 16 08:41 
reboot    system down                   Tue Sep 16 08:40 
reboot    system boot                   Mon Sep 15 19:10 
reboot    system down                   Mon Sep 15 19:10 
reboot    system boot                   Thu Sep 11 16:09 
reboot    system down                   Thu Sep 11 16:09 
reboot    system boot                   Thu Sep 11 15:55 
reboot    system down                   Thu Sep 11 15:55 
reboot    system boot                   Thu Sep 11 15:47 
reboot    system down                   Thu Sep 11 15:46 
reboot    system boot                   Thu Sep 11 15:39 
reboot    system down                   Thu Sep 11 15:38 
reboot    system boot                   Thu Sep 11 15:30 
reboot    system down                   Thu Sep 11 15:27 
reboot    system boot                   Wed Sep 10 23:03 
reboot    system down                   Wed Sep 10 23:00 
reboot    system boot                   Wed Sep 10 22:56 
reboot    system down                   Wed Sep 10 17:41 
reboot    system boot                   Tue Sep  9 20:02 
reboot    system down                   Tue Sep  9 19:59 
reboot    system boot                   Tue Sep  9 19:46 
reboot    system down                   Tue Sep  9 19:43 
reboot    system boot                   Tue Sep  2 15:47 
reboot    system down                   Tue Sep  2 15:47 
reboot    system boot                   Tue Sep  2 14:16 
reboot    system down                   Tue Sep  2 14:16 
reboot    system boot                   Tue Aug 19 21:19 
reboot    system down                   Tue Aug 19 21:19 
reboot    system boot                   Fri Aug  1 13:56 
reboot    system down                   Fri Aug  1 13:56 
reboot    system boot                   Fri Aug  1 12:37 
reboot    system down                   Fri Aug  1 12:36 
reboot    system boot                   Mon Jun 23 10:04 
reboot    system down                   Mon Jun 23 10:04 
reboot    system boot                   Mon May 26 11:20 
reboot    system down                   Mon May 26 11:19 
reboot    system boot                   Thu May 15 15:04 
reboot    system down                   Thu May 15 15:04 
reboot    system boot                   Tue May  6 08:32 
reboot    system down                   Tue May  6 08:32 
reboot    system boot                   Sat Apr 19 09:48 
reboot    system down                   Sat Apr 19 09:48 
reboot    system boot                   Mon Apr 14 08:42 
reboot    system down                   Mon Apr 14 08:42 
reboot    system boot                   Mon Apr  7 08:04 
reboot    system down                   Mon Apr  7 08:03 
reboot    system boot                   Tue Apr  1 09:24 
reboot    system down                   Tue Apr  1 09:24 
reboot    system boot                   Mon Mar 24 09:25 
reboot    system down                   Mon Mar 24 09:24 
reboot    system boot                   Sun Mar 16 09:31 
reboot    system down                   Sun Mar 16 09:31 
reboot    system boot                   Mon Mar  3 08:56 
reboot    system down                   Mon Mar  3 08:55 
reboot    system boot                   Thu Feb 27 12:30 
reboot    system down                   Thu Feb 27 12:30 
reboot    system boot                   Tue Feb 18 14:29 
reboot    system down                   Tue Feb 18 14:29 
reboot    system boot                   Sat Feb  8 09:54 
reboot    system down                   Sat Feb  8 09:53 
reboot    system boot                   Mon Feb  3 08:15 
reboot    system down                   Mon Feb  3 08:15 
reboot    system boot                   Fri Jan 24 13:29 
reboot    system down                   Fri Jan 24 13:08 
reboot    system boot                   Tue Jan 21 17:57 
reboot    system down                   Tue Jan 21 17:54 
reboot    system boot                   Tue Jan 21 07:59 
reboot    system down                   Tue Jan 21 07:59 
reboot    system boot                   Wed Jan 15 09:43 
reboot    system down                   Wed Jan 15 09:43 
reboot    system boot                   Tue Jan 14 18:29 
reboot    system down                   Tue Jan 14 18:29 
reboot    system boot                   Tue Jan 14 18:15 
reboot    system down                   Tue Jan 14 18:15 
reboot    system boot                   Tue Jan 14 17:33 
reboot    system down                   Tue Jan 14 17:30 
reboot    system boot                   Tue Jan 14 10:12 
reboot    system down                   Tue Jan 14 10:11 
reboot    system boot                   Sun Jan 12 22:56 
reboot    system down                   Sun Jan 12 22:56 
reboot    system boot                   Wed Dec 25 19:42 
reboot    system down                   Wed Dec 25 19:42 
reboot    system boot                   Mon Dec 16 08:26 
reboot    system down                   Mon Dec 16 08:25 
reboot    system boot                   Mon Dec  9 09:27 
reboot    system down                   Mon Dec  9 09:27 
reboot    system boot                   Fri Nov 29 17:44 
reboot    system down                   Fri Nov 29 17:44 
reboot    system boot                   Mon Nov 25 09:20 
reboot    system down                   Mon Nov 25 09:20 
reboot    system boot                   Tue Nov 19 07:50 
reboot    system down                   Tue Nov 19 07:50 
reboot    system boot                   Thu Nov 14 14:20 
reboot    system down                   Thu Nov 14 14:20 
reboot    system boot                   Tue Nov 12 16:10 
reboot    system down                   Tue Nov 12 16:07 
reboot    system boot                   Tue Nov 12 15:48 
reboot    system down                   Tue Nov 12 15:45 
reboot    system boot                   Tue Nov  5 09:56 
reboot    system down                   Tue Nov  5 09:55 
reboot    system boot                   Mon Oct 28 07:51 
reboot    system down                   Mon Oct 28 07:51 
reboot    system boot                   Tue Oct 22 08:39 
reboot    system down                   Tue Oct 22 08:38 
reboot    system boot                   Fri Oct 18 10:35 
reboot    system down                   Fri Oct 18 10:29 
reboot    system boot                   Mon Oct 14 08:46 
reboot    system down                   Mon Oct 14 08:46 
reboot    system boot                   Wed Oct  9 09:38 
reboot    system down                   Wed Oct  9 09:38 
reboot    system boot                   Mon Oct  7 08:09 
reboot    system down                   Mon Oct  7 08:08 
reboot    system boot                   Wed Oct  2 09:51 
reboot    system down                   Wed Oct  2 09:51 
reboot    system boot                   Mon Sep 30 10:08 
reboot    system down                   Mon Sep 30 10:08 
reboot    system boot                   Sat Sep 28 10:45 
reboot    system down                   Sat Sep 28 10:45 
reboot    system boot                   Thu Sep 26 10:56 
reboot    system down                   Thu Sep 26 10:56 
reboot    system boot                   Fri Sep 20 10:42 
reboot    system down                   Fri Sep 20 10:41 
reboot    system boot                   Wed Sep 18 09:45 
reboot    system down                   Wed Sep 18 09:45 
reboot    system boot                   Thu Sep 12 09:52 
reboot    system down                   Thu Sep 12 09:51 
